abbrName	ncbiID	fullName	isolate	strain	norank_57678	norank_1086053	serogroup	forma	formaspecialis	varietas	subspecies	species	norank_600669	norank_44542	speciessubgroup	norank_2642122	norank_2619919	norank_2627626	norank_1919231	norank_38063	norank_2622230	norank_2642239	norank_2629106	norank_2618147	norank_2625095	norank_2641301	norank_2621923	norank_256003	norank_2627676	norank_2621901	norank_2644672	norank_1104572	norank_2642439	norank_1234666	norank_2619537	norank_2646925	norank_2643926	norank_2635519	norank_2638681	norank_2624677	norank_2685009	norank_2644212	norank_2631227	norank_2144190	norank_2622732	norank_69483	norank_2643768	norank_2668073	norank_2648758	norank_1655640	norank_2639520	norank_2634974	norank_2620651	norank_2641160	norank_2634096	norank_2648975	norank_2684913	norank_1700837	norank_132567	norank_2626337	norank_2634179	norank_2629569	norank_2623058	norank_1727652	norank_2684908	norank_886737	norank_2638413	norank_2638438	norank_2632030	norank_2630403	norank_2648658	norank_2642017	norank_2636082	norank_2631942	norank_2625419	norank_2565780	norank_2629969	norank_2648942	norank_2648404	norank_2631116	norank_2624956	norank_2610901	norank_857194	norank_220671	norank_254878	norank_2641196	norank_2633939	norank_2678336	norank_2640012	speciesgroup	norank_44537	section	subgenus	genus	norank_1535325	subtribe	norank_1304792	norank_651142	norank_1593277	norank_2116545	norank_114584	norank_2683658	norank_218105	norank_1113537	norank_1142503	norank_588816	norank_1803510	tribe	norank_588815	norank_1648033	subfamily	norank_359160	norank_147370	family	norank_469895	norank_715341	norank_2601530	norank_337687	norank_1912919	superfamily	norank_2601529	norank_74971	norank_104431	norank_43741	norank_37567	norank_43738	parvorder	norank_480117	norank_480118	infraorder	norank_33351	norank_33349	norank_33347	suborder	norank_33343	order	norank_159987	norank_2812636	norank_33083	norank_355688	norank_9263	norank_91836	norank_314147	norank_6970	norank_4734	superorder	norank_71275	norank_1437201	norank_186626	norank_1489908	norank_1437010	subcohort	norank_1489872	norank_91827	norank_9347	norank_123369	norank_123368	norank_123367	norank_123366	norank_123365	cohort	norank_32525	norank_71240	norank_186625	norank_1489341	infraclass	subclass	norank_1520881	norank_4447	norank_1437183	norank_85512	class	norank_2290931	norank_2283794	norank_2683659	norank_2683660	norank_715962	norank_715989	norank_2692248	norank_404260	norank_436492	norank_58024	norank_436491	norank_436489	norank_436486	norank_8492	norank_1329799	norank_32561	norank_8457	norank_32524	norank_716546	norank_3208	norank_32523	norank_78536	norank_1338369	norank_58023	norank_3193	superclass	norank_117571	norank_117570	norank_7776	norank_7742	subphylum	norank_716545	norank_197562	norank_197563	phylum	norank_1783276	norank_1783275	norank_112252	norank_2611352	norank_1798711	norank_2696291	norank_554915	norank_33630	norank_1206795	norank_2697495	norank_68336	norank_1783257	norank_1783272	norank_1783270	norank_1935183	norank_33634	norank_2611341	norank_88770	norank_2698737	norank_1206794	norank_33317	norank_33511	norank_33213	norank_6072	subkingdom	kingdom	norank_999999005	norank_999999001	norank_999999002	norank_999999003	norank_999999004	norank_33154	superkingdom	norank_131567	root
ncbi5062	5062	Aspergillus oryzae	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	5062	2720871	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	5052	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	451871	451871	451871	451871	451871	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	451864	4751	999999005	999999005	999999005	999999005	999999005	33154	2759	131567	1
ncbi5076	5076	Penicillium chrysogenum	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	5076	254878	254878	254878	254878	254878	254878	254878	254878	254878	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	5073	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	1131492	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	451871	451871	451871	451871	451871	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	451864	4751	999999005	999999005	999999005	999999005	999999005	33154	2759	131567	1
ncbi507754	507754	Acidiplasma aeolicum	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507754	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	507753	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	90142	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	2301	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	183967	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2283796	2157	131567	1
ncbi5094	5094	Talaromyces	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	5094	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	28568	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	5042	451871	451871	451871	451871	451871	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	451864	4751	999999005	999999005	999999005	999999005	999999005	33154	2759	131567	1
ncbi5104	5104	Ascosphaera	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5104	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	5103	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	451871	451871	451871	451871	451871	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	147545	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	451864	4751	999999005	999999005	999999005	999999005	999999005	33154	2759	131567	1
ncbi5116	5116	Cryphonectria parasitica	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5116	5115	5115	5115	5115	5115	5115	5115	5115	5115	218105	218105	218105	218105	218105	218105	218105	218105	218105	218105	218105	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	399129	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	5114	222544	222544	222544	222544	222544	147550	147550	147550	147550	147550	147550	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	451864	4751	999999005	999999005	999999005	999999005	999999005	33154	2759	131567	1
ncbi51203	51203	Methanohalophilus euhalobius	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	51203	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	224756	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
ncbi51453	51453	Trichoderma reesei	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	51453	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5543	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5129	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	222543	222543	222543	222543	222543	147550	147550	147550	147550	147550	147550	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	715989	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	4890	451864	4751	999999005	999999005	999999005	999999005	999999005	33154	2759	131567	1
ncbi51589	51589	Haloarcula hispanica	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	51589	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	2237	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	183963	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
ncbi519442	519442	Halorhabdus utahensis DSM 12940	519442	519442	519442	519442	519442	519442	519442	519442	519442	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146826	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	146825	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	183963	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
ncbi521002	521002	Methanobrevibacter smithii DSM 2374	521002	521002	521002	521002	521002	521002	521002	521002	521002	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2172	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	183925	183925	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
ncbi521011	521011	Methanosphaerula palustris E1-9c	521011	521011	521011	521011	521011	521011	521011	521011	521011	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475088	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	475087	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	1198451	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	2191	224756	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
ncbi5217	5217	Tremella mesenterica	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	105767	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5215	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	5234	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	155616	5302	5302	5302	5302	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	5204	451864	4751	999999005	999999005	999999005	999999005	999999005	33154	2759	131567	1
ncbi523843	523843	Methanohalophilus portucalensis FDF-1	523843	523843	523843	523843	523843	523843	523843	523843	523843	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	39664	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2175	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	224756	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
ncbi523844	523844	Methanosarcina thermophila TM-1	523844	523844	523844	523844	523844	523844	523844	523844	523844	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2210	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2207	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	2206	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	94695	224756	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	2290931	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
ncbi523845	523845	Methanothermococcus thermolithotrophicus DSM 2095	523845	523845	523845	523845	523845	523845	523845	523845	523845	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	2186	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	155862	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2183	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	2182	183939	183939	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	2283794	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	131567	1
